,0,1,2,3,4,5,6
142,X2,(2003),13A,134 min,"Action, Sci-Fi, Thriller",7.4,"
When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him."
143,Limitless,(I) (2011),13+,105 min,"Sci-Fi, Thriller",7.4,"
A mysterious pill that enables the user to access 100% of his brain's abilities transforms a struggling writer into a financial wizard, but it also puts him in a new world with many dangers."
144,Cloud Atlas,(2012),13+,172 min,"Drama, Mystery, Sci-Fi",7.4,"
An exploration of how the actions of individual lives impact one another in the past, present and future, as one soul is shaped from a killer into a hero, and an act of kindness ripples across centuries to inspire a revolution."
145,Looper,(2012),13+,119 min,"Action, Drama, Sci-Fi",7.4,"
In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination."
146,Frequency,(2000),13+,118 min,"Crime, Drama, Mystery",7.4,"
An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences."
147,Back to the Future Part III,(1990),10+,118 min,"Adventure, Comedy, Sci-Fi",7.4,"
Stranded in 1955, Marty McFly learns about the death of Doc Brown in 1885 and must travel back in time to save him. With no fuel readily available for the DeLorean, the two must figure how to escape the Old West before Emmett is murdered."
148,Invasion of the Body Snatchers,(1978),---,115 min,"Horror, Sci-Fi",7.4,"
When strange seeds drift to earth from space, mysterious pods begin to grow and invade San Francisco, replicating the city's residents one body at a time."
149,K-PAX,(2001),PG-13,120 min,"Drama, Mystery, Sci-Fi",7.4,"
PROT is a patient at a mental hospital who claims to be from a faraway planet named K-PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations."
150,2046,(2004),13+,129 min,"Drama, Romance, Sci-Fi",7.4,"
Several women enter a science fiction author's life over the course of a few years, after the author has lost the woman he considers his one true love."
151,Samâ uôzu,(2009),PG,114 min,"Animation, Action, Adventure",7.4,"
A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday."
152,Inosensu: Innocence,(2004),PG-13,100 min,"Animation, Drama, Mystery",7.4,"
In the year 2032, Batô, a cyborg detective for the anti-terrorist unit Public Security Section 9, investigates the case of a female robot--one created solely for sexual pleasure--who slaughtered her owner."
153,Tenet,(2020),13+,150 min,"Action, Sci-Fi, Thriller",7.3,"
Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time."
154,Ant-Man,(2015),7+,117 min,"Action, Comedy, Sci-Fi",7.3,"
Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world."
155,Lilo & Stitch,(2002),13+,85 min,"Animation, Adventure, Comedy",7.3,"
A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace."
156,Face/Off,(1997),18+,138 min,"Action, Crime, Sci-Fi",7.3,"
To foil a terrorist plot, an FBI agent undergoes facial transplant surgery to assume the identity of the criminal mastermind who murdered his only son, but the criminal wakes up prematurely and seeks revenge."
157,Black Panther,(2018),13+,134 min,"Action, Adventure, Sci-Fi",7.3,"
T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past."
158,Alita: Battle Angel,(2019),15A,122 min,"Action, Adventure, Sci-Fi",7.3,"
A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is."
159,X-Men,(2000),13+,104 min,"Action, Adventure, Sci-Fi",7.3,"
In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men."
160,Men in Black,(1997),13A,98 min,"Action, Adventure, Comedy",7.3,"
A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth."
161,Starship Troopers,(1997),18+,129 min,"Action, Adventure, Sci-Fi",7.3,"
Humans in a fascist, militaristic future wage war with giant alien bugs."
162,Avengers: Age of Ultron,(2015),13A,141 min,"Action, Adventure, Sci-Fi",7.3,"
When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan."
163,Okja,(2017),16+,120 min,"Action, Adventure, Drama",7.3,"
A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja."
164,The Lego Batman Movie,(2017),13A,104 min,"Animation, Action, Adventure",7.3,"
A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."
165,Equilibrium,(2002),7+,107 min,"Action, Drama, Sci-Fi",7.3,"
In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state."
166,Megamind,(2010),7+,95 min,"Animation, Action, Comedy",7.3,"
Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world."
167,Unbreakable,(2000),13+,106 min,"Drama, Mystery, Sci-Fi",7.3,"
A man learns something extraordinary about himself after a devastating accident."
168,I Origins,(2014),13+,106 min,"Drama, Mystery, Romance",7.3,"
A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it."
169,Despicable Me 2,(2013),G,98 min,"Animation, Adventure, Comedy",7.3,"
When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness."
170,The Return of the Living Dead,(1985),---,91 min,"Comedy, Horror, Sci-Fi",7.3,"
When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies."
171,Pi,(1998),13+,84 min,"Drama, Horror, Mystery",7.3,"
A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature."
172,Take Shelter,(2011),13+,121 min,"Drama, Horror, Sci-Fi",7.3,"
Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself."
173,Star Trek IV: The Voyage Home,(1986),PG,119 min,"Action, Adventure, Comedy",7.3,"
To save Earth from an alien probe, Admiral James T. Kirk and his fugitive crew go back in time to San Francisco in 1986 to retrieve the only beings who can communicate with it: humpback whales."
174,A.R.O.G,(2008),13+,127 min,"Comedy, Fantasy, Sci-Fi",7.3,"
Commander Logar fools Arif and sends him 1.000.000 years back in the time. He must civilize people from past to reach today."
175,The Suicide Squad,(2021),18+,132 min,"Action, Adventure, Comedy",7.2,"
Supervillains Harley Quinn, Bloodsport, Peacemaker, and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese."
176,The Hunger Games,(2012),13+,142 min,"Action, Adventure, Sci-Fi",7.2,"
Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death."
177,Don't Look Up,(2021),18+,138 min,"Comedy, Drama, Sci-Fi",7.2,"
Two low-level astronomers must go on a giant media tour to warn humankind of an approaching comet that will destroy planet Earth."
178,DC League of Super-Pets,(2022),6+,105 min,"Animation, Action, Adventure",7.2,"
Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped."
179,Coherence,(2013),---,89 min,"Drama, Mystery, Sci-Fi",7.2,"
Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead."
180,A.I. Artificial Intelligence,(2001),13+,146 min,"Drama, Sci-Fi",7.2,"
A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother."
181,A Quiet Place Part II,(2020),16+,97 min,"Drama, Horror, Sci-Fi",7.2,"
Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path."
182,The Matrix Reloaded,(2003),18+,138 min,"Action, Sci-Fi",7.2,"
Freedom fighters Neo, Trinity and Morpheus continue to lead the revolt against the Machine Army, unleashing their arsenal of extraordinary skills and weaponry against the systematic forces of repression and exploitation."
183,Sunshine,(2007),13+,107 min,"Sci-Fi, Thriller",7.2,"
A team of international astronauts is sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057."
184,10 Cloverfield Lane,(2016),15+,103 min,"Drama, Horror, Mystery",7.2,"
A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable."
185,They Live,(1988),---,94 min,"Action, Horror, Sci-Fi",7.2,"
They influence our decisions without us knowing it. They numb our senses without us feeling it. They control our lives without us realizing it. They live."
186,I Am Legend,(2007),16+,101 min,"Action, Drama, Horror",7.2,"
Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure."
187,Treasure Planet,(2002),PG,95 min,"Animation, Adventure, Family",7.2,"
In this science fiction rendering of the classic novel ""Treasure Island"", Jim Hawkins (Joseph Gordon-Levitt) is a rebellious teen seen by the world as an aimless slacker. After he receives ...                See full summary »
"
188,Cube,(1997),15+,90 min,"Drama, Horror, Mystery",7.2,"
Six complete strangers with widely varying personalities are involuntarily placed in an endless maze containing deadly traps."
189,The Fountain,(2006),PG-13,97 min,"Drama, Mystery, Romance",7.2,"
As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi."
190,Strange Days,(1995),R,145 min,"Crime, Drama, Sci-Fi",7.2,"
A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999."
191,Videodrome,(1983),18+,87 min,"Horror, Sci-Fi, Thriller",7.2,"
A programmer at a TV station that specializes in adult entertainment searches for the producers of a dangerous and bizarre broadcast."
192,Star Trek VI: The Undiscovered Country,(1991),PG,110 min,"Action, Adventure, Sci-Fi",7.2,"
On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace."
193,The Dead Zone,(1983),---,103 min,"Drama, Horror, Sci-Fi",7.2,"
A man awakens from a coma to discover he has a psychic ability."
194,Re-Animator,(1985),18+,84 min,"Comedy, Horror, Sci-Fi",7.2,"
After an odd new medical student arrives on campus, a dedicated local and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue."
195,Batman v Superman: Dawn of Justice (Ultimate Edition),(2016),16+,182 min,"Action, Adventure, Sci-Fi",7.2,"
Batman is manipulated by Lex Luthor to fear Superman. Superman´s existence is meanwhile dividing the world and he is framed for murder during an international crisis. The heroes clash and force the neutral Wonder Woman to reemerge."
196,The Andromeda Strain,(1971),---,131 min,"Mystery, Sci-Fi, Thriller",7.2,"
A team of top scientists work feverishly in a secret, state-of-the-art laboratory to discover what has killed the citizens of a small town and learn how this deadly contagion can be stopped."
197,"20,000 Leagues Under the Sea",(1954),---,127 min,"Adventure, Drama, Family",7.2,"
A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo."
198,Fahrenheit 451,(1966),---,112 min,"Drama, Sci-Fi",7.2,"
In an oppressive future, a fireman whose duty is to destroy all books begins to question his task."
199,The Transformers: The Movie,(1986),---,84 min,"Animation, Action, Adventure",7.2,"
The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons."
200,Fainaru fantajî sebun adobento chirudoren,(2005),PG-13,101 min,"Animation, Action, Adventure",7.2,"
An ex-mercenary is forced out of isolation when three mysterious men kidnap and brainwash the city's children afflicted with the Geostigma disease."
201,Free Guy,(2021),13A,115 min,"Action, Adventure, Comedy",7.1,"
A bank teller discovers that he's actually an NPC inside a brutal, open world video game."
202,Prey,(I) (2022),R,100 min,"Action, Adventure, Drama",7.1,"
Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth."
203,Ghostbusters: Afterlife,(2021),10+,124 min,"Adventure, Comedy, Fantasy",7.1,"
When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind."
204,The Lobster,(2015),18+,119 min,"Drama, Romance, Sci-Fi",7.1,"
In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods."
205,The Mist,(2007),18+,126 min,"Horror, Sci-Fi, Thriller",7.1,"
A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives."
206,Man of Steel,(2013),13+,143 min,"Action, Adventure, Sci-Fi",7.1,"
An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened when other survivors of his home planet invade Earth."
207,Blade,(1998),13+,120 min,"Action, Horror, Sci-Fi",7.1,"
A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires."
208,Pitch Black,(2000),13+,109 min,"Action, Horror, Sci-Fi",7.1,"
A transport ship crashes and leaves its crew stranded on a desert planet inhabited by bloodthirsty creatures that come out during an eclipse."
209,Snowpiercer,(2013),R,126 min,"Action, Drama, Sci-Fi",7.1,"
In a future where a failed climate change experiment has killed all life except for the survivors who boarded the Snowpiercer (a train that travels around the globe), a new class system emerges."
210,Iron Man Three,(2013),13+,130 min,"Action, Adventure, Sci-Fi",7.1,"
When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution."
211,The Invisible Man,(I) (2020),16+,124 min,"Drama, Horror, Mystery",7.1,"
When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see."
212,Dredd,(2012),18+,95 min,"Action, Crime, Sci-Fi",7.1,"
In a violent, futuristic city where the police have the authority to act as judge, jury and executioner, a cop teams with a trainee to take down a gang that deals the reality-altering drug, SLO-MO."
213,Spaceballs,(1987),---,96 min,"Adventure, Comedy, Sci-Fi",7.1,"
A star-pilot for hire and his trusty sidekick must come to the rescue of a princess and save Planet Druidia from the clutches of the evil Spaceballs."
214,Kol,(2020),16+,112 min,"Crime, Horror, Mystery",7.1,"
Two people live in different times. Seo-Yeon lives in the present and Young-Sook lives in the past. One phone call connects the two, and their lives are changed irrevocably."
215,WarGames,(1983),---,114 min,"Action, Drama, Sci-Fi",7.1,"
A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III."
216,"I, Robot",(2004),13+,115 min,"Action, Mystery, Sci-Fi",7.1,"
In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity."
217,Melancholia,(2011),13A,135 min,"Drama, Sci-Fi",7.1,"
Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth."
218,Nineteen Eighty-Four,(1984),13+,113 min,"Drama, Sci-Fi",7.1,"
In a totalitarian future society, a man, whose daily work is re-writing history, tries to rebel by falling in love."
219,Gwoemul,(2006),16+,120 min,"Drama, Horror, Sci-Fi",7.1,"
A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches."
220,Planet Terror,(2007),18+,105 min,"Action, Comedy, Horror",7.1,"
After an experimental bio-weapon is released, turning thousands into zombie-like creatures, it's up to a rag-tag group of survivors to stop the infected and those behind its release."
221,Never Let Me Go,(2010),13+,103 min,"Drama, Romance, Sci-Fi",7.1,"
The lives of three friends, from their early school days into young adulthood, when the reality of the world they live in comes knocking."
222,Escape from New York,(1981),---,99 min,"Action, Adventure, Sci-Fi",7.1,"
In 1997, when the U.S. president crashes into Manhattan, now a giant maximum security prison, a convicted bank robber is sent in to rescue him."
223,Deja Vu,(2006),7+,126 min,"Action, Crime, Sci-Fi",7.1,"
After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims."
224,The Thing from Another World,(1951),---,87 min,"Horror, Sci-Fi",7.1,"
Scientists and American Air Force officials fend off a bloodthirsty alien organism while at a remote arctic outpost."
225,The Jacket,(2005),15+,103 min,"Drama, Fantasy, Mystery",7.1,"
A Gulf war veteran is wrongly sent to a mental institution for insane criminals, where he becomes the object of a doctor's experiments, and his life is completely affected by them."
226,The Time Traveler's Wife,(2009),13+,107 min,"Comedy, Drama, Fantasy",7.1,"
A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage."
227,Black Mirror: Bandersnatch,(2018),18+,90 min,"Drama, Fantasy, Mystery",7.1,"
A young programmer starts to question reality when he adapts a mad writer's fantasy novel into a video game."
228,Los cronocrímenes,(2007),R,92 min,"Horror, Mystery, Sci-Fi",7.1,"
A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences."
229,Banlieue 13,(2004),R,84 min,"Action, Crime, Sci-Fi",7.1,"
In the ghettos of Paris in 2010, an undercover cop and an ex-thug try to infiltrate a gang in order to defuse a neutron bomb."
230,Sleeper,(1973),---,89 min,"Comedy, Sci-Fi",7.1,"
A nerdish store owner is revived out of cryostasis into a future world to fight an oppressive government."
231,Dragon Ball Z: Doragon bôru Z - Kami to Kami,(2013),---,85 min,"Animation, Action, Adventure",7.1,"
The Z-Fighters must contend with Lord Beerus, the God of Destruction, but only a God can fight a God, and none of them are Gods. However with the creation of the Super Saiyan God, will the Z-Fighters be able to defeat Lord Beerus?"
232,Enthiran,(2010),---,155 min,"Action, Sci-Fi, Thriller",7.1,"
A brilliant scientist creates a humanoid robot to protect mankind, but things go awry when human emotions are programmed and inner turmoil causes the robot to switch sides."
233,Koi... Mil Gaya,(2003),---,171 min,"Action, Drama, Romance",7.1,"
A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful."
234,Super 8,(2011),7+,112 min,"Action, Mystery, Sci-Fi",7.0,"
During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town."
235,El hoyo,(2019),18+,94 min,"Horror, Sci-Fi, Thriller",7.0,"
A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole."
236,Independence Day,(1996),7+,145 min,"Action, Adventure, Sci-Fi",7.0,"
The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive."
237,Prometheus,(I) (2012),15+,124 min,"Adventure, Mystery, Sci-Fi",7.0,"
Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone."
238,Transformers,(2007),13+,144 min,"Action, Adventure, Sci-Fi",7.0,"
An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager."
239,Ant-Man and the Wasp,(2018),13A,118 min,"Action, Adventure, Comedy",7.0,"
As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past."
240,Passengers,(I) (2016),13+,116 min,"Drama, Romance, Sci-Fi",7.0,"
A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early."
241,World War Z,(2013),13+,116 min,"Action, Adventure, Horror",7.0,"
Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself."
242,Oblivion,(I) (2013),16+,124 min,"Action, Adventure, Sci-Fi",7.0,"
A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself."
243,Cloverfield,(2008),13+,85 min,"Action, Adventure, Horror",7.0,"
A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack."
244,Star Trek Beyond,(2016),18+,122 min,"Action, Adventure, Sci-Fi",7.0,"
The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test."
245,Stargate,(1994),13+,116 min,"Action, Adventure, Sci-Fi",7.0,"
An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra."
246,Soylent Green,(1973),---,97 min,"Crime, Mystery, Sci-Fi",7.0,"
A nightmarish futuristic fantasy about the controlling power of big corporations and an innocent cop who stumbles on the truth."
247,Real Steel,(2011),7+,127 min,"Action, Drama, Sci-Fi",7.0,"
In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot."
248,Ralph Breaks the Internet,(2018),7+,112 min,"Animation, Adventure, Comedy",7.0,"
Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure."
249,Chronicle,(2012),13+,89 min,"Action, Drama, Sci-Fi",7.0,"
Three high school friends gain superpowers after making an incredible discovery underground. Soon they find their lives spinning out of control and their bond tested as they embrace their darker sides."
250,Chip 'n Dale: Rescue Rangers,(2022),PG,97 min,"Animation, Action, Adventure",7.0,"
Thirty years after their popular television show ended, chipmunks Chip and Dale live very different lives. When a cast member from the original series mysteriously disappears, the pair must reunite to save their friend."
251,9,(I) (2009),PG-13,79 min,"Animation, Action, Adventure",7.0,"
A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation."
252,Hellboy II: The Golden Army,(2008),7+,120 min,"Action, Adventure, Fantasy",7.0,"
A prince of the mythical world starts a rebellion against humanity in order to rule the Earth. Hellboy and his team must fight to stop him from locating the all-powerful Golden Army."
253,Perfect Sense,(2011),15A,92 min,"Drama, Romance, Sci-Fi",7.0,"
A chef and a scientist fall in love as an epidemic begins to rob people of their sensory perceptions."
254,The Adjustment Bureau,(2011),13+,106 min,"Romance, Sci-Fi, Thriller",7.0,"
The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart."
255,The X Files,(1998),PG-13,121 min,"Drama, Mystery, Sci-Fi",7.0,"
Mulder and Scully must fight the government in a conspiracy and find the truth about an alien colonization of Earth."
256,A Scanner Darkly,(2006),18+,100 min,"Animation, Comedy, Crime",7.0,"
An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result."
257,The Thirteenth Floor,(1999),13A,100 min,"Mystery, Sci-Fi, Thriller",7.0,"
A computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered."
258,Ron's Gone Wrong,(2021),6A,107 min,"Animation, Adventure, Comedy",7.0,"
The story of Barney, an awkward middle-schooler and Ron, his new walking, talking, digitally-connected device. Ron's malfunctions set against the backdrop of the social media age launch them on a journey to learn about true friendship."
259,Thelma,(2017),18+,116 min,"Drama, Fantasy, Horror",7.0,"
A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results."
260,The War of the Worlds,(1953),---,85 min,"Action, Sci-Fi, Thriller",7.0,"
A small town in California is attacked by Martians, beginning a worldwide invasion."
261,Starman,(1984),---,115 min,"Romance, Sci-Fi",7.0,"
An alien takes the form of a young Wisconsin widow's husband and makes her drive him to his departure point in Arizona. Distrustful government agents, along with a more ambivalent scientist, give pursuit in hopes of intercepting them."
262,The Boys from Brazil,(1978),---,125 min,"Drama, Mystery, Sci-Fi",7.0,"
A Nazi hunter in Paraguay discovers a sinister and bizarre plot to rekindle the Third Reich."
263,The One I Love,(2014),15A,91 min,"Comedy, Drama, Fantasy",7.0,"
A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation."
264,Frequently Asked Questions About Time Travel,(2009),---,83 min,"Comedy, Sci-Fi",7.0,"
While drinking at their local pub, three social outcasts attempt to navigate a time-travel conundrum."
265,Robot & Frank,(2012),PG-13,89 min,"Comedy, Crime, Drama",7.0,"
In the near future, an ex-jewel thief receives a gift from his son: a robot butler programmed to look after him. But soon the two companions try their luck as a heist team."
266,Alphaville: Une étrange aventure de Lemmy Caution,(1965),---,99 min,"Drama, Mystery, Sci-Fi",7.0,"
A U.S. secret agent is sent to the distant space city of Alphaville where he must find a missing person and free the city from its tyrannical ruler."
267,Arif V 216,(2018),13A,125 min,"Comedy, Fantasy, Music",7.0,"
After 8 years, Arif's old friend 216 from planet GORA pays a visit to Earth.Together they go on a quest where they'll be visiting 60's."
268,Doctor Strange in the Multiverse of Madness,(2022),13+,126 min,"Action, Adventure, Fantasy",6.9,"
Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others."
269,Captain America: The First Avenger,(2011),13+,124 min,"Action, Adventure, Sci-Fi",6.9,"
Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization."
270,Star Wars: Episode VIII - The Last Jedi,(2017),13A,152 min,"Action, Adventure, Fantasy",6.9,"
The Star Wars saga continues as new heroes and galactic legends go on an epic adventure, unlocking mysteries of the Force and shocking revelations of the past."
271,The Amazing Spider-Man,(2012),16+,136 min,"Action, Adventure, Sci-Fi",6.9,"
After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe."
272,X-Men: Apocalypse,(2016),13A,144 min,"Action, Adventure, Sci-Fi",6.9,"
In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world."
273,Jurassic World,(2015),13+,124 min,"Action, Adventure, Sci-Fi",6.9,"
A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree."
274,Solo: A Star Wars Story,(2018),13A,135 min,"Action, Adventure, Sci-Fi",6.9,"
Board the Millennium Falcon and journey to a galaxy far, far away in an epic action-adventure that will set the course of one of the Star Wars saga's most unlikely heroes."
275,Vanilla Sky,(2001),15+,136 min,"Fantasy, Mystery, Romance",6.9,"
A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover."
276,Pacific Rim,(2013),13A,131 min,"Action, Adventure, Sci-Fi",6.9,"
As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse."
277,Paul,(2011),18+,104 min,"Adventure, Comedy, Sci-Fi",6.9,"
Two English comic book geeks traveling across the U.S. encounter an alien outside Area 51."
278,Finch,(2021),PG-13,115 min,"Adventure, Drama, Sci-Fi",6.9,"
On a post-apocalyptic Earth, a robot, built to protect the life of his creator's beloved dog learns about life, love, friendship and what it means to be human."
279,Atlantis: The Lost Empire,(2001),PG,95 min,"Animation, Action, Adventure",6.9,"
A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis."
280,Iron Man 2,(2010),13+,124 min,"Action, Sci-Fi",6.9,"
With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy."
281,Aşk ve Canavarlar,(2020),13+,109 min,"Action, Adventure, Comedy",6.9,"
Seven years after he survived the monster apocalypse, lovably hapless Joel leaves his cozy underground bunker behind on a quest to reunite with his ex."
282,28 Weeks Later,(2007),18+,100 min,"Action, Adventure, Horror",6.9,"
Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan."
283,Flight of the Navigator,(1986),---,90 min,"Adventure, Comedy, Family",6.9,"
In 1978, a boy travels eight years into the future and has an adventure with an intelligent, wisecracking alien ship."
284,The World's End,(2013),13+,109 min,"Action, Comedy, Sci-Fi",6.9,"
Five friends who reunite in an attempt to top their epic pub crawl from twenty years earlier unwittingly become humanity's only hope for survival."
