,0,1,2,3,4,5,6
139,Braindead,(1992),18+,104 min,"Comedy, Fantasy, Horror",7.5,"
A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors."
140,The Illusionist,(2006),13+,110 min,"Drama, Fantasy, Mystery",7.5,"
In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing."
141,The Fisher King,(1991),R,137 min,"Comedy, Drama, Fantasy",7.5,"
A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake."
142,Pleasantville,(1998),G,124 min,"Comedy, Drama, Fantasy",7.5,"
Two 1990s teenage siblings find themselves transported to a 1950s sitcom where their influence begins to profoundly change that colorless, complacent world."
143,The Secret of NIMH,(1982),---,82 min,"Animation, Adventure, Drama",7.5,"
To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected."
144,Stranger Than Fiction,(2006),13+,113 min,"Comedy, Drama, Fantasy",7.5,"
I.R.S. auditor Harold Crick suddenly finds his mundane Chicago life to be the subject of narration only he can hear: narration that begins to affect his entire existence, from his work to his love life to his death."
145,Pinocchio,(1940),G,88 min,"Animation, Adventure, Comedy",7.5,"
A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy."
146,Dead Man,(1995),15+,121 min,"Adventure, Drama, Fantasy",7.5,"
On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world."
147,The Curse of the Were-Rabbit,(2005),---,85 min,"Animation, Adventure, Comedy",7.5,"
Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest."
148,La cité des enfants perdus,(1995),R,112 min,"Drama, Fantasy, Sci-Fi",7.5,"
A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process."
149,Death Note: Desu nôto,(2006),---,126 min,"Crime, Drama, Fantasy",7.5,"
A battle between the world's two greatest minds begins when Light Yagami finds the Death Note, a notebook with the power to kill, and decides to rid the world of criminals."
150,J'ai perdu mon corps,(2019),7+,81 min,"Animation, Drama, Fantasy",7.5,"
A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again."
151,La tortue rouge,(2016),G,80 min,"Animation, Drama, Family",7.5,"
A man is shipwrecked on a deserted island and encounters a red turtle, which changes his life."
152,Teströl és lélekröl,(2017),15+,116 min,"Drama, Fantasy, Mystery",7.5,"
When slaughterhouse workers Endre and Mária discover they share the same dreams, where they meet in a forest as deer and fall in love, they decide to make their dreams come true, but it's difficult in real life."
153,L'illusionniste,(2010),PG,90 min,"Animation, Drama, Fantasy",7.5,"
A French illusionist finds himself out of work and travels to Scotland, where he meets a young woman. Their ensuing adventure changes both their lives forever."
154,The Super Mario Bros. Movie,(2023),PG,92 min,"Animation, Adventure, Comedy",7.4,"
The story of The Super Mario Bros. on their journey through the Mushroom Kingdom."
155,Dracula,(1992),18+,128 min,"Drama, Fantasy, Horror",7.4,"
The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land."
156,Harry Potter and the Chamber of Secrets,(2002),13+,161 min,"Adventure, Family, Fantasy",7.4,"
An ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed."
157,Shang-Chi and the Legend of the Ten Rings,(2021),13+,132 min,"Action, Adventure, Fantasy",7.4,"
Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization."
158,The Lighthouse,(I) (2019),18+,109 min,"Drama, Fantasy, Mystery",7.4,"
Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s."
159,Frozen,(I) (2013),G,102 min,"Animation, Adventure, Comedy",7.4,"
When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
160,The Hobbit: The Battle of the Five Armies,(2014),13+,144 min,"Adventure, Fantasy",7.4,"
Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness."
161,Wonder Woman,(2017),13+,141 min,"Action, Adventure, Fantasy",7.4,"
When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny."
162,How to Train Your Dragon: The Hidden World,(2019),7+,104 min,"Animation, Action, Adventure",7.4,"
When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first."
163,Luca,(2021),6A,95 min,"Animation, Adventure, Comedy",7.4,"
On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human."
164,Palm Springs,(2020),16+,90 min,"Comedy, Fantasy, Mystery",7.4,"
Stuck in a time loop, two wedding guests develop a budding romance while living the same day over and over again."
165,The Emperor's New Groove,(2000),---,78 min,"Animation, Adventure, Comedy",7.4,"
Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder."
166,The Jungle Book,(2016),13A,106 min,"Adventure, Drama, Family",7.4,"
After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo."
167,Onward,(I) (2020),6+,102 min,"Animation, Adventure, Comedy",7.4,"
Two elven brothers embark on a quest to bring their father back for one day."
168,Dracula,(1931),---,75 min,"Drama, Fantasy, Horror",7.4,"
Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night."
169,Durante la tormenta,(2018),18+,128 min,"Drama, Fantasy, Mystery",7.4,"
Two storms separated by 25 years. A woman murdered. A daughter missed. Only 72 hours to discover the truth."
170,A Monster Calls,(2016),13A,108 min,"Adventure, Drama, Family",7.4,"
A boy seeks the help of a tree monster to cope with his single mother's terminal illness."
171,A Dog's Journey,(2019),PG,109 min,"Adventure, Comedy, Drama",7.4,"
A dog finds the meaning of his own existence through the lives of the humans he meets."
172,Yellow Submarine,(1968),---,88 min,"Animation, Adventure, Comedy",7.4,"
The Beatles agree to accompany Captain Fred in his yellow submarine and go to Pepperland to free it from the music-hating Blue Meanies."
173,Yahsi Bati,(2009),7+,112 min,"Adventure, Comedy, Fantasy",7.4,"
In 1881, two Ottoman Secret Agents travel to the USA, at the Sultan's request, to deliver a valuable diamond as a gift for the President."
174,Lilo & Stitch,(2002),13+,85 min,"Animation, Adventure, Comedy",7.3,"
A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace."
175,Hercules,(1997),G,93 min,"Animation, Adventure, Comedy",7.3,"
The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it."
176,Pirates of the Caribbean: Dead Man's Chest,(2006),13+,151 min,"Action, Adventure, Fantasy",7.3,"
Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."
177,The NeverEnding Story,(1984),---,102 min,"Adventure, Drama, Family",7.3,"
A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book."
178,Excalibur,(1981),PG,140 min,"Adventure, Drama, Fantasy",7.3,"
Merlin the magician helps Arthur Pendragon unite the Britons around the Round Table of Camelot, even as dark forces conspire to tear it apart."
179,Shrek 2,(2004),7+,93 min,"Animation, Adventure, Comedy",7.3,"
Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be."
180,Doctor Sleep,(2019),15+,152 min,"Drama, Fantasy, Horror",7.3,"
Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal."
181,Labyrinth,(1986),13+,101 min,"Adventure, Family, Fantasy",7.3,"
Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth."
182,The Shape of Water,(2017),15+,123 min,"Drama, Fantasy, Romance",7.3,"
At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity."
183,The Secret Life of Walter Mitty,(2013),G,114 min,"Adventure, Comedy, Drama",7.3,"
When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he ever imagined."
184,Raya and the Last Dragon,(2021),7A,107 min,"Animation, Action, Adventure",7.3,"
In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon."
185,The Lego Batman Movie,(2017),13A,104 min,"Animation, Action, Adventure",7.3,"
A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."
186,Big,(1988),G,104 min,"Comedy, Drama, Fantasy",7.3,"
After wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult."
187,Gremlins,(1984),---,106 min,"Comedy, Fantasy, Horror",7.3,"
A young man inadvertently breaks three important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town."
188,Dogma,(1999),R,130 min,"Adventure, Comedy, Drama",7.3,"
An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven."
189,Sleepy Hollow,(1999),15+,105 min,"Fantasy, Horror, Mystery",7.3,"
Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman."
190,Paddington,(2014),G,95 min,"Adventure, Comedy, Family",7.3,"
A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven."
191,Peter Pan,(1953),G,77 min,"Animation, Adventure, Family",7.3,"
Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan."
192,Eraserhead,(1977),16+,89 min,"Fantasy, Horror",7.3,"
Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child."
193,The Secret Garden,(1993),---,101 min,"Drama, Family, Fantasy",7.3,"
A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets."
194,Alice in Wonderland,(1951),---,75 min,"Animation, Adventure, Comedy",7.3,"
Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way."
195,Corpse Bride,(2005),7+,77 min,"Animation, Drama, Family",7.3,"
When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her."
196,Cinderella,(1950),G,74 min,"Animation, Family, Fantasy",7.3,"
When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother."
197,Across the Universe,(2007),7+,133 min,"Drama, Fantasy, History",7.3,"
The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist."
198,Jason and the Argonauts,(1963),---,104 min,"Action, Adventure, Family",7.3,"
The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece."
199,Siu Lam juk kau,(2001),16+,113 min,"Action, Comedy, Fantasy",7.3,"
A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage."
200,The Last Unicorn,(1982),---,92 min,"Animation, Adventure, Drama",7.3,"
A beautiful unicorn sets out to learn if she truly is the last of her kind in this sparkling animated musical."
201,The Brave Little Toaster,(1987),---,90 min,"Animation, Adventure, Family",7.3,"
A group of dated appliances embark on a journey to the city to find their master after being abandoned in a cabin in the woods."
202,Heisei tanuki gassen ponpoko,(1994),PG,119 min,"Animation, Comedy, Drama",7.3,"
A community of magical shape-shifting raccoon dogs struggle to prevent their forest home from being destroyed by urban development."
203,Shaun the Sheep Movie,(2015),PG,85 min,"Animation, Adventure, Comedy",7.3,"
When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home."
204,A.R.O.G,(2008),13+,127 min,"Comedy, Fantasy, Sci-Fi",7.3,"
Commander Logar fools Arif and sends him 1.000.000 years back in the time. He must civilize people from past to reach today."
205,Encanto,(2021),G,102 min,"Animation, Comedy, Family",7.2,"
A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers."
206,DC League of Super-Pets,(2022),6+,105 min,"Animation, Action, Adventure",7.2,"
Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped."
207,The Age of Adaline,(2015),13A,112 min,"Drama, Fantasy, Romance",7.2,"
A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into."
208,Meet Joe Black,(1998),13+,178 min,"Drama, Fantasy, Romance",7.2,"
Death, who takes the form of a young man killed in an accident, asks a media mogul to act as his guide to teach him about life on Earth and, in the process, he falls in love with the mogul's daughter."
209,Bridge to Terabithia,(2007),7+,96 min,"Drama, Family, Fantasy",7.2,"
A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality."
210,A Bug's Life,(1998),G,95 min,"Animation, Adventure, Comedy",7.2,"
A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe."
211,The Prince of Egypt,(1998),PG,99 min,"Animation, Adventure, Drama",7.2,"
Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people."
212,Fantastic Beasts and Where to Find Them,(2016),13A,132 min,"Adventure, Family, Fantasy",7.2,"
The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school."
213,Willow,(1988),---,126 min,"Action, Adventure, Drama",7.2,"
A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen."
214,Treasure Planet,(2002),PG,95 min,"Animation, Adventure, Family",7.2,"
In this science fiction rendering of the classic novel ""Treasure Island"", Jim Hawkins (Joseph Gordon-Levitt) is a rebellious teen seen by the world as an aimless slacker. After he receives ...                See full summary »
"
215,The Road,(I) (2009),R,111 min,"Drama, Fantasy",7.2,"
In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea."
216,Big Trouble in Little China,(1986),---,99 min,"Action, Adventure, Comedy",7.2,"
A rough-and-tumble trucker and his side kick face off with an ancient sorcerer in a supernatural battle beneath Chinatown."
217,Enter the Void,(2009),---,161 min,"Drama, Fantasy",7.2,"
An American drug dealer living in Tokyo is betrayed by his best friend and killed in a drug deal. His soul, observing the repercussions of his death, seeks resurrection."
218,Monsters University,(2013),G,104 min,"Animation, Adventure, Comedy",7.2,"
A look at the relationship between Mike Wazowski (Billy Crystal) and James P. ""Sully"" Sullivan (John Goodman) during their days at Monsters University, when they weren't necessarily the best of friends."
219,The Croods,(2013),G,98 min,"Animation, Action, Adventure",7.2,"
After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy."
220,Kung Fu Panda 2,(2011),7+,90 min,"Animation, Action, Adventure",7.2,"
Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past."
221,Only Lovers Left Alive,(2013),13+,123 min,"Comedy, Drama, Fantasy",7.2,"
A depressed musician reunites with his lover. Though their romance, which has already endured several centuries, is disrupted by the arrival of her uncontrollable younger sister."
222,Sleeping Beauty,(1959),G,75 min,"Animation, Adventure, Family",7.2,"
After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies."
223,The Book of Life,(2014),PG,95 min,"Animation, Adventure, Comedy",7.2,"
Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears."
224,Wish Dragon,(2021),G,98 min,"Animation, Adventure, Comedy",7.2,"
Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities."
225,Christopher Robin,(2018),G,104 min,"Adventure, Comedy, Drama",7.2,"
A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life."
226,Rise of the Guardians,(2012),7A,97 min,"Animation, Action, Adventure",7.2,"
When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world."
227,Somewhere in Time,(1980),---,103 min,"Drama, Fantasy, Romance",7.2,"
A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel."
228,A Dog's Purpose,(2017),PG,100 min,"Adventure, Comedy, Drama",7.2,"
A dog looks to discover his purpose in life over the course of several lifetimes and owners."
229,Ruby Sparks,(2012),7A,104 min,"Comedy, Drama, Fantasy",7.2,"
A novelist struggling with writer's block finds romance in a most unusual way: by creating a female character he thinks will love him, then willing her into existence."
230,"20,000 Leagues Under the Sea",(1954),---,127 min,"Adventure, Drama, Family",7.2,"
A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo."
231,The Hudsucker Proxy,(1994),PG,111 min,"Comedy, Drama, Fantasy",7.2,"
A naive business graduate is installed as president of a manufacturing company as part of a stock scam."
232,The Witcher: Nightmare of the Wolf,(2021),18+,83 min,"Animation, Action, Adventure",7.2,"
Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past."
233,Dumbo,(1941),G,64 min,"Animation, Adventure, Drama",7.2,"
Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential."
234,Beasts of the Southern Wild,(2012),PG-13,93 min,"Adventure, Drama, Fantasy",7.2,"
Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love."
235,Wristcutters: A Love Story,(2006),R,88 min,"Comedy, Drama, Fantasy",7.2,"
A film set in a strange afterlife way station that has been reserved for people who have committed suicide."
236,Arizona Dream,(1993),15+,142 min,"Comedy, Drama, Fantasy",7.2,"
A young New Yorker goes to Arizona where he finds freedom to both love and dream."
237,La science des rêves,(2006),R,105 min,"Comedy, Drama, Fantasy",7.2,"
A man entranced by his dreams and imagination is love-struck with a French woman and feels he can show her his world."
238,Fainaru fantajî sebun adobento chirudoren,(2005),PG-13,101 min,"Animation, Action, Adventure",7.2,"
An ex-mercenary is forced out of isolation when three mysterious men kidnap and brainwash the city's children afflicted with the Geostigma disease."
239,The Northman,(2022),18+,137 min,"Action, Adventure, Drama",7.1,"
A young Viking prince is on a quest to avenge his father's murder."
240,Free Guy,(2021),13A,115 min,"Action, Adventure, Comedy",7.1,"
A bank teller discovers that he's actually an NPC inside a brutal, open world video game."
241,The Mummy,(1999),13A,124 min,"Action, Adventure, Fantasy",7.1,"
At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love."
242,Ghostbusters: Afterlife,(2021),10+,124 min,"Adventure, Comedy, Fantasy",7.1,"
When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind."
243,Beauty and the Beast,(I) (2017),13A,129 min,"Adventure, Family, Fantasy",7.1,"
A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner."
244,Ghost,(1990),7+,127 min,"Drama, Fantasy, Romance",7.1,"
After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic."
245,Pirates of the Caribbean: At World's End,(2007),7+,169 min,"Action, Adventure, Fantasy",7.1,"
Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle."
246,Highlander,(1986),15+,116 min,"Action, Adventure, Fantasy",7.1,"
An immortal Scottish swordsman must confront the last of his immortal opponent, a murderously brutal barbarian who lusts for the fabled ""Prize""."
247,The Princess and the Frog,(2009),---,97 min,"Animation, Adventure, Comedy",7.1,"
A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him."
248,Batman Returns,(1992),13A,126 min,"Action, Crime, Fantasy",7.1,"
While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta."
249,Enchanted,(2007),G,107 min,"Animation, Adventure, Comedy",7.1,"
A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer."
250,Brave,(2012),G,93 min,"Animation, Adventure, Comedy",7.1,"
Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse."
251,Anastasia,(1997),---,94 min,"Animation, Adventure, Drama",7.1,"
The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death."
252,Kung Fu Panda 3,(2016),7+,95 min,"Animation, Action, Adventure",7.1,"
Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home."
253,Elf,(2003),7+,97 min,"Adventure, Comedy, Family",7.1,"
Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit."
254,Let Me In,(I) (2010),15+,116 min,"Drama, Fantasy, Horror",7.1,"
A bullied young boy befriends a young female vampire who lives in secrecy with her guardian."
255,The Frighteners,(1996),R,110 min,"Comedy, Fantasy, Horror",7.1,"
After a tragic car accident that kills his wife, a man discovers he can communicate with the dead, and he uses that gift to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing the living and the dead."
256,The SpongeBob SquarePants Movie,(2004),G,87 min,"Animation, Adventure, Comedy",7.1,"
SpongeBob SquarePants takes leave from the town of Bikini Bottom in order to track down King Neptune's stolen crown."
257,In the Mouth of Madness,(1994),R,95 min,"Drama, Fantasy, Horror",7.1,"
An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational."
258,The Jacket,(2005),15+,103 min,"Drama, Fantasy, Mystery",7.1,"
A Gulf war veteran is wrongly sent to a mental institution for insane criminals, where he becomes the object of a doctor's experiments, and his life is completely affected by them."
259,The Dark Crystal,(1982),G,93 min,"Adventure, Family, Fantasy",7.1,"
On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal, and to restore order to his world."
260,The Adventures of Baron Munchausen,(1988),---,126 min,"Adventure, Comedy, Fantasy",7.1,"
An account of Baron Munchausen's supposed travels and fantastical experiences across late 18th-century Europe with his band of misfits."
261,The Time Traveler's Wife,(2009),13+,107 min,"Comedy, Drama, Fantasy",7.1,"
A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage."
262,The Sword in the Stone,(1963),---,79 min,"Animation, Adventure, Comedy",7.1,"
A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history."
263,Winnie the Pooh,(2011),---,63 min,"Animation, Adventure, Comedy",7.1,"
While searching for honey, Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson."
264,Bakjwi,(2009),R,134 min,"Drama, Fantasy, Horror",7.1,"
Through a failed medical experiment, a priest is stricken with vampirism and is forced to abandon his ascetic ways."
265,Black Mirror: Bandersnatch,(2018),18+,90 min,"Drama, Fantasy, Mystery",7.1,"
A young programmer starts to question reality when he adapts a mad writer's fantasy novel into a video game."
266,Neko no ongaeshi,(2002),G,75 min,"Animation, Adventure, Comedy",7.1,"
After helping a cat, a seventeen-year-old girl finds herself involuntarily engaged to a cat Prince in a magical world where her only hope of freedom lies with a dapper cat statuette come to life."
267,Fantasia 2000,(1999),---,75 min,"Animation, Family, Fantasy",7.1,"
An update of the original film with new interpretations of great works of classical music."
268,Le tout nouveau testament,(2015),13+,114 min,"Comedy, Fantasy",7.1,"
Did you know that God is alive and lives in Brussels with his daughter?"
269,Dragon Ball Z: Doragon bôru Z - Kami to Kami,(2013),---,85 min,"Animation, Action, Adventure",7.1,"
The Z-Fighters must contend with Lord Beerus, the God of Destruction, but only a God can fight a God, and none of them are Gods. However with the creation of the Super Saiyan God, will the Z-Fighters be able to defeat Lord Beerus?"
270,Arthur Christmas,(2011),7+,97 min,"Animation, Adventure, Comedy",7.1,"
Santa's clumsy son Arthur sets out on a mission with Grandsanta to give out a present they misplaced to a young girl in less than two hours."
271,Shazam!,(2019),13+,132 min,"Action, Adventure, Comedy",7.0,"
A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy."
272,Matilda,(1996),G,98 min,"Comedy, Family, Fantasy",7.0,"
A girl gifted with a keen intellect and psychic powers uses both to deal with her crude, distant family and free her kind teacher from their sadistic headmistress."
273,Jumanji,(1995),13+,104 min,"Adventure, Comedy, Family",7.0,"
When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game."
274,Constantine,(2005),15+,121 min,"Action, Fantasy, Horror",7.0,"
Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more."
275,Thor,(2011),13+,115 min,"Action, Fantasy",7.0,"
The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."
276,Hotel Transylvania,(2012),G,91 min,"Animation, Adventure, Comedy",7.0,"
Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter."
277,Turning Red,(2022),6+,100 min,"Animation, Adventure, Comedy",7.0,"
A 13-year-old girl named Meilin turns into a giant red panda whenever she gets too excited."
278,Underworld,(2003),15+,121 min,"Action, Fantasy, Thriller",7.0,"
Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons."
279,Gräns,(2018),15+,110 min,"Crime, Drama, Fantasy",7.0,"
A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence."
280,The Sea Beast,(2022),7+,115 min,"Animation, Adventure, Comedy",7.0,"
When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters - and make history to boot."
281,Ralph Breaks the Internet,(2018),7+,112 min,"Animation, Adventure, Comedy",7.0,"
Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure."
282,Fright Night,(1985),---,106 min,"Fantasy, Horror",7.0,"
A teenager discovers that the newcomer in his neighborhood is a vampire, so he turns to an actor in a television horror show for help dealing with the undead."
283,Fallen,(1998),R,124 min,"Action, Crime, Drama",7.0,"
Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style."
284,Chip 'n Dale: Rescue Rangers,(2022),PG,97 min,"Animation, Action, Adventure",7.0,"
Thirty years after their popular television show ended, chipmunks Chip and Dale live very different lives. When a cast member from the original series mysteriously disappears, the pair must reunite to save their friend."
285,9,(I) (2009),PG-13,79 min,"Animation, Action, Adventure",7.0,"
A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation."
286,Bedknobs and Broomsticks,(1971),---,117 min,"Animation, Adventure, Comedy",7.0,"
An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II."
