,0,1,2,3,4,5,6
153,Gangs of Wasseypur,(2012),---,321 min,"Action, Comedy, Crime",8.2,"
A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations."
154,Farha,(2021),---,92 min,Drama,8.2,"
A 14-year-old girl in 1948 Palestine watches from a locked pantry as catastrophe consumes her home."
155,Vikram Vedha,(2017),---,147 min,"Action, Crime, Drama",8.2,"
Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict."
156,Dag II,(2016),13+,135 min,"Action, Drama, War",8.2,"
In a desolate war zone where screams of the innocent echo, seven Maroon Berets will dance with death on the very line between disaster and valor."
157,Uri: The Surgical Strike,(2019),---,138 min,"Action, Drama, History",8.2,"
Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group."
158,Umberto D.,(1952),---,89 min,Drama,8.2,"
An elderly man and his dog struggle to survive on his government pension in Rome."
159,Bhaag Milkha Bhaag,(2013),---,186 min,"Biography, Drama, Sport",8.2,"
The truth behind the ascension of Milkha Singh, who was scarred by of the India-Pakistan partition."
160,Prisoners,(2013),15A,153 min,"Crime, Drama, Mystery",8.1,"
When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts."
161,The Help,(2011),G,146 min,Drama,8.1,"
An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis."
162,Blade Runner,(1982),18+,117 min,"Action, Drama, Sci-Fi",8.1,"
A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator."
163,Gone Girl,(2014),18+,149 min,"Drama, Mystery, Thriller",8.1,"
With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent."
164,Stand by Me,(1986),7A,89 min,"Adventure, Drama",8.1,"
After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy."
165,Rocky,(1976),7A,120 min,"Drama, Sport",8.1,"
A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect."
166,Catch Me If You Can,(2002),13+,141 min,"Biography, Crime, Drama",8.1,"
Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit."
167,Ford v Ferrari,(2019),10A,152 min,"Action, Biography, Drama",8.1,"
American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966."
168,Ah-ga-ssi,(2016),18+,145 min,"Drama, Romance, Thriller",8.1,"
A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her."
169,Hacksaw Ridge,(2016),15+,139 min,"Biography, Drama, History",8.1,"
World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot."
170,Cool Hand Luke,(1967),18+,127 min,"Crime, Drama",8.1,"
A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform."
171,Trainspotting,(1996),18+,93 min,Drama,8.1,"
Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends."
172,Dead Poets Society,(1989),G,128 min,"Comedy, Drama",8.1,"
Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression."
173,Logan,(2017),15+,137 min,"Action, Drama, Sci-Fi",8.1,"
In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
174,"Three Billboards Outside Ebbing, Missouri",(2017),15+,115 min,"Comedy, Crime, Drama",8.1,"
A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit."
175,Inside Out,(I) (2015),G,95 min,"Animation, Adventure, Comedy",8.1,"
After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
176,Gran Torino,(2008),13+,116 min,Drama,8.1,"
After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself."
177,Into the Wild,(2007),7+,148 min,"Adventure, Biography, Drama",8.1,"
After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life."
178,The Sound of Music,(1965),18+,172 min,"Biography, Drama, Family",8.1,"
A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer."
179,Room,(I) (2015),13A,118 min,"Drama, Thriller",8.1,"
A little boy is held captive in a room with his mother since his birth, so he has never known the world outside."
180,Salinui chueok,(2003),---,131 min,"Crime, Drama, Mystery",8.1,"
In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit."
181,Spotlight,(I) (2015),15+,129 min,"Biography, Crime, Drama",8.1,"
The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core."
182,Ben-Hur,(1959),13+,212 min,"Adventure, Drama",8.1,"
After a Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, he regains his freedom and comes back for revenge."
183,The Deer Hunter,(1978),18+,183 min,"Drama, War",8.1,"
An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania."
184,Raging Bull,(1980),15+,129 min,"Biography, Drama, Sport",8.1,"
The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
185,Before Sunrise,(1995),13+,101 min,"Drama, Romance",8.1,"
A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together."
186,Stalker,(1979),13A,162 min,"Drama, Sci-Fi",8.1,"
A guide leads two men through an area known as the Zone to find a room that grants wishes."
187,Platoon,(1986),15+,120 min,"Drama, War",8.1,"
Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict."
188,12 Years a Slave,(2013),15+,134 min,"Biography, Drama, History",8.1,"
In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery."
189,Portrait de la jeune fille en feu,(2019),15+,122 min,"Drama, Romance",8.1,"
On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman."
190,Rush,(I) (2013),13+,123 min,"Action, Biography, Drama",8.1,"
The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda."
191,Barry Lyndon,(1975),7A,185 min,"Adventure, Drama, War",8.1,"
An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England."
192,Million Dollar Baby,(2004),7+,132 min,"Drama, Sport",8.1,"
A determined woman works with a hardened boxing trainer to become a professional."
193,Fa yeung nin wah,(2000),DİKKAT,98 min,"Drama, Romance",8.1,"
Two neighbors form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs."
194,Koe no katachi,(2016),---,130 min,"Animation, Drama",8.1,"
A young man is ostracized by his classmates after he bullies a deaf girl to the point where she moves away. Years later, he sets off on a path for redemption."
195,Relatos salvajes,(2014),15+,122 min,"Comedy, Drama, Thriller",8.1,"
Six short stories that explore the extremities of human behavior involving people in distress."
196,La haine,(1995),16+,98 min,"Crime, Drama",8.1,"
24 hours in the lives of three young men in the French suburbs the day after a violent riot."
197,Hachi: A Dog's Tale,(2009),---,93 min,"Biography, Drama, Family",8.1,"
A college professor bonds with an abandoned dog he takes into his home."
198,"Paris, Texas",(1984),13A,145 min,Drama,8.1,"
Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family."
199,Network,(1976),15+,121 min,Drama,8.1,"
A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit, but finds that his message may be difficult to control."
200,Before Sunset,(2004),15+,80 min,"Drama, Romance",8.1,"
Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour."
201,Det sjunde inseglet,(1957),---,96 min,"Drama, Fantasy",8.1,"
A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague."
202,The Iron Giant,(1999),G,86 min,"Animation, Action, Adventure",8.1,"
A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy."
203,In the Name of the Father,(1993),G,133 min,"Biography, Crime, Drama",8.1,"
A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them."
204,All Quiet on the Western Front,(1930),G,152 min,"Drama, War",8.1,"
A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror."
205,The Bridge on the River Kwai,(1957),15+,161 min,"Adventure, Drama, War",8.1,"
British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it."
206,Amores perros,(2000),18+,154 min,"Drama, Thriller",8.1,"
A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love."
207,Rebecca,(1940),---,130 min,"Drama, Film-Noir, Mystery",8.1,"
A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence."
208,The Man Who Shot Liberty Valance,(1962),---,123 min,"Drama, Western",8.1,"
A senator returns to a Western town for the funeral of an old friend and tells the story of his origins."
209,Hotel Rwanda,(2004),16+,121 min,"Biography, Drama, History",8.1,"
Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa."
210,Persona,(1966),7+,85 min,"Drama, Thriller",8.1,"
A nurse is put in charge of a mute actress and finds that their personae are melding together."
211,On the Waterfront,(1954),13+,108 min,"Crime, Drama, Thriller",8.1,"
An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims."
212,Festen,(1998),R,105 min,Drama,8.1,"
At Helge's 60th birthday party, some unpleasant family truths are revealed."
213,The Best Years of Our Lives,(1946),---,170 min,"Drama, Romance, War",8.1,"
Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed."
214,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",(1997),18+,87 min,"Animation, Action, Drama",8.1,"
Concurrent theatrical ending of the TV series Shin seiki evangerion (1995)."
215,Mary and Max.,(2009),---,92 min,"Animation, Comedy, Drama",8.1,"
A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York."
216,Trois couleurs: Rouge,(1994),15+,99 min,"Drama, Mystery, Romance",8.1,"
A model discovers a retired judge is keen on invading people's privacy."
217,The Message,(1976),---,177 min,"Biography, Drama, History",8.1,"
This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history."
218,Paper Moon,(1973),---,102 min,"Comedy, Crime, Drama",8.1,"
During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership."
219,The Grapes of Wrath,(1940),---,129 min,Drama,8.1,"
An Oklahoma family, driven off their farm by the poverty and hopelessness of the Dust Bowl, joins the westward migration to California, suffering the misfortunes of the homeless in the Great Depression."
220,Les quatre cents coups,(1959),---,99 min,"Crime, Drama",8.1,"
A young boy, left without attention, delves into a life of petty crime."
221,PK,(2014),13+,153 min,"Comedy, Drama, Sci-Fi",8.1,"
An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of there religious views on there people."
222,Fanny och Alexander,(1982),---,188 min,Drama,8.1,"
Two young Swedish children in the 1900s experience the many comedies and tragedies of their lively and affectionate theatrical family, the Ekdahls."
223,Yi yi,(2000),---,173 min,"Drama, Romance",8.1,"
Each member of a middle-class Taipei family seeks to reconcile past and present relationships within their daily lives."
224,Bajrangi Bhaijaan,(2015),7+,163 min,"Action, Adventure, Comedy",8.1,"
An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family."
225,Andrei Rublev,(1966),---,205 min,"Biography, Drama, History",8.1,"
The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev."
226,Sunrise: A Song of Two Humans,(1927),---,94 min,"Drama, Romance",8.1,"
A sophisticated city woman seduces a farmer and convinces him to murder his wife and join her in the city, but he ends up rekindling his romance with his wife when he changes his mind at the last moment."
227,Smultronstället,(1957),---,91 min,"Drama, Romance",8.1,"
After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence."
228,A Woman Under the Influence,(1974),---,155 min,"Drama, Romance",8.1,"
Although wife and mother Mabel is loved by her husband Nick, her mental illness places a strain on the marriage."
229,White Heat,(1949),---,114 min,"Action, Crime, Drama",8.1,"
A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist."
230,Underground,(1995),---,170 min,"Comedy, Drama, Fantasy",8.1,"
A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate."
231,Mr. Smith Goes to Washington,(1939),---,129 min,"Comedy, Drama",8.1,"
A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character."
232,Ba wang bie ji,(1993),R,171 min,"Drama, Music, Romance",8.1,"
Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history."
233,Ôkami kodomo no Ame to Yuki,(2012),PG,117 min,"Animation, Drama, Family",8.1,"
After her werewolf lover unexpectedly dies in an accident while hunting for food for their children, a young woman must find ways to raise the werewolf son and daughter that she had with him while keeping their trait hidden from society."
234,Kis Uykusu,(2014),G,196 min,Drama,8.1,"
A hotel owner and landlord in a remote Turkish village deals with conflicts within his family and a tenant behind on his rent."
235,The Red Shoes,(1948),---,135 min,"Drama, Music, Romance",8.1,"
A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina."
236,La battaglia di Algeri,(1966),---,121 min,"Drama, War",8.1,"
In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government."
237,The General,(1926),---,67 min,"Action, Adventure, Comedy",8.1,"
After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines."
238,Lagaan: Once Upon a Time in India,(2001),PG,224 min,"Drama, Musical, Sport",8.1,"
The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers."
239,Les diaboliques,(1955),---,117 min,"Crime, Drama, Horror",8.1,"
The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi."
240,Kakushi-toride no san-akunin,(1958),---,139 min,"Action, Adventure, Drama",8.1,"
Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines."
241,The Gold Rush,(1925),---,95 min,"Adventure, Comedy, Drama",8.1,"
A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall."
242,Kumonosu-jô,(1957),---,110 min,Drama,8.1,"
A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle."
243,Inherit the Wind,(1960),---,128 min,"Biography, Drama, History",8.1,"
Based on a real-life case in 1925, two great lawyers argue the case for and against a Tennessee science teacher accused of the crime of teaching evolution."
244,Masaan,(2015),---,109 min,Drama,8.1,"
Along India's Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies."
245,Dil Chahta Hai,(2001),G,183 min,"Comedy, Drama, Romance",8.1,"
Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension."
246,Jungfrukällan,(1960),---,89 min,Drama,8.1,"
In 14th-century Sweden, an innocent yet pampered teenage girl and her family's pregnant and jealous servant set out from their farm to deliver candles to church, but only one returns from events that transpire in the woods along the way."
247,Le notti di Cabiria,(1957),---,110 min,Drama,8.1,"
A waifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak."
248,Dom za vesanje,(1988),---,142 min,"Comedy, Crime, Drama",8.1,"
In this luminous tale set in the area around Sarajevo and in Italy, Perhan, an engaging young Romany (gypsy) with telekinetic powers, is seduced by the quick-cash world of petty crime, which threatens to destroy him and those he loves."
249,Ace in the Hole,(1951),---,111 min,"Drama, Film-Noir",8.1,"
A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus."
250,Da hong denglong gaogao gua,(1991),---,125 min,"Drama, Romance",8.1,"
A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household."
251,Viridiana,(1961),---,91 min,Drama,8.1,"
Viridiana, a young nun about to take her final vows, pays a visit to her widowed uncle at the request of her Mother Superior."
252,A Wednesday,(2008),---,104 min,"Action, Crime, Drama",8.1,"
A retiring police officer reminisces about the most astounding day of his career. About a case that was never filed but continues to haunt him in his memories - the case of a man and a Wednesday."
253,La Grande Illusion,(1937),---,113 min,"Drama, War",8.1,"
During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress."
254,Rang De Basanti,(2006),---,167 min,"Comedy, Crime, Drama",8.1,"
The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom."
255,Höstsonaten,(1978),---,99 min,"Drama, Music",8.1,"
A devoted wife is visited by her mother, a successful concert pianist who had little time for her when she was young."
256,Du rififi chez les hommes,(1955),---,118 min,"Crime, Drama, Thriller",8.1,"
Four men plan a technically perfect crime, but the human element intervenes..."
257,Queen,(2013),---,146 min,"Adventure, Comedy, Drama",8.1,"
A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled."
258,Barfi!,(2012),13+,151 min,"Comedy, Drama, Romance",8.1,"
Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal."
259,Talvar,(2015),---,132 min,"Crime, Drama, Mystery",8.1,"
An experienced investigator confronts several conflicting theories about the perpetrators of a violent double homicide."
260,Udaan,(2010),---,134 min,Drama,8.1,"
Expelled from his school, a 16-year old boy returns home to his abusive and oppressive father."
261,Black,(2005),---,122 min,Drama,8.1,"
The cathartic tale of a young woman who can't see, hear, or speak, and the teacher who brings a ray of light into her dark world."
262,Major,(2022),16+,150 min,"Action, Biography, Drama",8.1,"
Based on the life of Major Sandeep Unnikrishnan, who was martyred in action during the November 2008 Mumbai attacks and was consequently awarded the Ashoka Chakra, India's highest peacetime gallantry award, on 26 January 2009."
263,Chak De! India,(2007),---,153 min,"Drama, Family, Sport",8.1,"
Kabir Khan, the coach of the Indian Women's National Hockey Team, dreams of making his all-girls team emerge victorious against all odds."
264,Pink,(III) (2016),---,136 min,"Crime, Drama, Thriller",8.1,"
When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names."
265,Mandariinid,(2013),---,87 min,"Drama, War",8.1,"
In 1992, war rages in Abkhazia, a breakaway region of Georgia. An Estonian man Ivo has decided to stay behind and harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo takes him in."
266,Jean de Florette,(1986),---,120 min,"Comedy, Drama",8.1,"
A greedy landowner and his backward nephew conspire to block the only water source for an adjoining property in order to bankrupt the owner and force him to sell."
267,Article 15,(2019),---,130 min,"Crime, Drama, Mystery",8.1,"
In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination."
268,Eskiya,(1996),7+,128 min,"Crime, Drama, Thriller",8.1,"
Baran the Bandit, released from prison after 35 years, searches for vengeance and his lover."
269,Sarfarosh,(1999),---,174 min,"Action, Drama, Thriller",8.1,"
After his brother is killed and father severely injured by terrorists, a young med student quits his studies to join the Indian Police Service to wipe out the terrorists."
270,Sholay,(1975),---,204 min,"Action, Adventure, Comedy",8.1,"
After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit."
271,Munna Bhai M.B.B.S.,(2003),---,156 min,"Comedy, Drama",8.1,"
A gangster sets out to fulfill his father's dream of becoming a doctor."
272,Hera Pheri,(2000),---,156 min,"Action, Comedy, Crime",8.1,"
Three unemployed men look for answers to all their money problems - but when their opportunity arrives, will they know what to do with it?"
273,The Tashkent Files,(2019),---,134 min,"Drama, Mystery, Thriller",8.1,"
Revolves around the mysterious death of India's 2nd Prime Minister Shri Lal Bahadur Shastri and attempts to uncover if he had actually died a natural death, or, as alleged, was assassinated."
274,OMG: Oh My God!,(2012),---,125 min,"Comedy, Drama, Fantasy",8.1,"
A shopkeeper takes God to court when his shop is destroyed by an earthquake."
275,Anand,(1971),---,122 min,"Drama, Musical",8.1,"
The story of a terminally ill man who wishes to live life to the fullest before the inevitable occurs, as told by his best friend."
276,Dara iz Jasenovca,(2020),R,130 min,"Drama, War",8.1,"
Follows the story of a young girl named Dara who is sent to a concentration camp in Croatia during World War 2."
277,Kaththi,(2014),---,166 min,"Action, Drama",8.1,"
A case of mistaken identity embroils an escaped convict in a fight against a large corporation intent on seizing a village's land."
278,Her Sey Çok Güzel Olacak,(1998),7+,107 min,"Comedy, Drama, Thriller",8.1,"
When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan ...                See full summary »
"
279,Dune: Part One,(2021),13+,155 min,"Action, Adventure, Drama",8.0,"
A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future."
280,Blade Runner 2049,(2017),15+,164 min,"Action, Drama, Mystery",8.0,"
Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years."
281,Black Swan,(2010),15+,108 min,"Drama, Thriller",8.0,"
A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake""."
282,Her,(2013),15+,126 min,"Drama, Romance, Sci-Fi",8.0,"
In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need."
283,Rio Bravo,(1959),---,141 min,"Drama, Western",8.0,"
A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy."
284,Dog Day Afternoon,(1975),7A,125 min,"Biography, Crime, Drama",8.0,"
Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
285,The Martian,(2015),13A,144 min,"Adventure, Drama, Sci-Fi",8.0,"
An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue."
286,Donnie Darko,(2001),13+,113 min,"Drama, Mystery, Sci-Fi",8.0,"
After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes."
287,La La Land,(2016),G,128 min,"Comedy, Drama, Music",8.0,"
While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."
288,What Ever Happened to Baby Jane?,(1962),---,134 min,"Drama, Horror, Thriller",8.0,"
A former child star torments her paraplegic sister in their decaying Hollywood mansion."
289,CODA,(2021),PG-13,111 min,"Comedy, Drama, Music",8.0,"
As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents."
290,The Revenant,(2015),15+,156 min,"Action, Adventure, Drama",8.0,"
A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team."
291,The Pursuit of Happyness,(2006),13+,117 min,"Biography, Drama",8.0,"
A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career."
292,Who's Afraid of Virginia Woolf?,(1966),---,131 min,Drama,8.0,"
A bitter, aging couple, with the help of alcohol, use their young houseguests to fuel anguish and emotional pain towards each other over the course of a distressing night."
293,Scent of a Woman,(1992),16+,156 min,Drama,8.0,"
A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated."
294,The Imitation Game,(2014),7+,114 min,"Biography, Drama, Thriller",8.0,"
During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life."
295,The Graduate,(1967),15+,106 min,"Comedy, Drama, Romance",8.0,"
A disillusioned college graduate finds himself torn between his older lover and her daughter."
296,Groundhog Day,(1993),7+,101 min,"Comedy, Drama, Fantasy",8.0,"
A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day, and the day keeps repeating until he gets it right."
297,Dogville,(2003),13+,178 min,"Crime, Drama",8.0,"
A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price."
298,Rain Man,(1988),7A,133 min,Drama,8.0,"
After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance."
299,Dances with Wolves,(1990),13+,181 min,"Adventure, Drama, Western",8.0,"
Lieutenant John Dunbar, assigned to a remote western Civil War outpost, finds himself engaging with a neighbouring Sioux settlement, causing him to question his own purpose."
